,model,seed,epoch,0,1
37,hebb,9999,37,-38.587093192333924,-30.83592888240176
38,hebb,9999,38,-38.78926753769988,-30.91613031724667
39,hebb,9999,39,-38.998994333146356,-30.974029292250936
40,hebb,9999,40,-39.168697745104225,-31.07107723649136
0,feedback,42,0,3.5133185177586763,11.691550691138831
1,feedback,42,1,2.9409979131897717,9.452308422763949
2,feedback,42,2,2.7834904230562265,9.077640433569016
3,feedback,42,3,2.638829648786654,8.799418604398442
4,feedback,42,4,2.4851889736675936,8.526480777492068
5,feedback,42,5,2.3179858026709375,8.23017783721555
6,feedback,42,6,2.142298414763401,7.906353887192381
7,feedback,42,7,1.9653641221860174,7.5621827326116975
8,feedback,42,8,1.792559037903186,7.207534291566914
9,feedback,42,9,1.6269881856248567,6.852312537601091
10,feedback,42,10,1.4702545079008056,6.504744429105333
11,feedback,42,11,1.3227639153756836,6.169548698480629
12,feedback,42,12,1.1833799512740424,5.846255611981072
13,feedback,42,13,1.0510686984933413,5.534301946710637
14,feedback,42,14,0.9239919897705033,5.231523563498243
15,feedback,42,15,0.7995995053074546,4.933759122633368
16,feedback,42,16,0.6757993782880022,4.6371923797612675
17,feedback,42,17,0.55167482062802,4.340451320436213
18,feedback,42,18,0.42636135077029536,4.042761465995753
19,feedback,42,19,0.29835381382203613,3.7419426978237005
20,feedback,42,20,0.16651942644008147,3.435496690691025
21,feedback,42,21,0.03167139724149229,3.1236242402134904
22,feedback,42,22,-0.10229383646558475,2.812333365269163
23,feedback,42,23,-0.23305240205574543,2.5058439224352695
24,feedback,42,24,-0.35936304836484584,2.205130295437878
25,feedback,42,25,-0.4792812895160959,1.912123197482074
26,feedback,42,26,-0.5915113202226715,1.6278859118531495
27,feedback,42,27,-0.6950867898012849,1.353087208759535
28,feedback,42,28,-0.7898713841960615,1.089019601703737
29,feedback,42,29,-0.8768243614641434,0.8360948789219681
30,feedback,42,30,-0.9571520784755426,0.5938009741528164
31,feedback,42,31,-1.0320745055834772,0.36142790456617546
32,feedback,42,32,-1.1026417952992291,0.13801405034016054
33,feedback,42,33,-1.1694453044481883,-0.07719615967804919
34,feedback,42,34,-1.23266388685245,-0.28448732916212827
35,feedback,42,35,-1.2923359618918722,-0.4840100918538169
36,feedback,42,36,-1.348665535439445,-0.6762042894127638
37,feedback,42,37,-1.4022022655478747,-0.861979527225907
38,feedback,42,38,-1.4539116905214668,-1.042779816267413
39,feedback,42,39,-1.5051609828429113,-1.2208058861826847
40,feedback,42,40,-1.5572606664481685,-1.3992724707329576
0,backprop,9999,0,3.5133185177584885,11.691550691141002
1,backprop,9999,1,12.641785660769733,-1.491027307476697
2,backprop,9999,2,19.49172922797277,-5.83302963332991
3,backprop,9999,3,24.544278065997855,-6.960291027923091
4,backprop,9999,4,28.59483248337868,-7.214281891734899
5,backprop,9999,5,31.954324856270897,-7.0599752623439835
6,backprop,9999,6,34.8727844693434,-6.687775552828933
7,backprop,9999,7,37.40630316531975,-6.273944719773636
8,backprop,9999,8,39.60972206340091,-5.8505436999319
9,backprop,9999,9,41.575670625016905,-5.435101717736222
10,backprop,9999,10,43.38209946208244,-5.052016744103319
11,backprop,9999,11,45.04915501390108,-4.7008092416729585
12,backprop,9999,12,46.60946289138481,-4.368373917405566
13,backprop,9999,13,49.28476019946396,-3.0403534101694016
14,backprop,9999,14,51.21029323932461,-2.464104332142936
15,backprop,9999,15,52.94417228075922,-1.94860893493706
16,backprop,9999,16,54.561481242058605,-1.4764251677750346
17,backprop,9999,17,56.04978982866099,-1.0431099956776688
18,backprop,9999,18,57.43282535792986,-0.6294411166961579
19,backprop,9999,19,58.72339494850929,-0.22477474533705552
20,backprop,9999,20,59.93519362177453,0.16643702988892026
21,backprop,9999,21,61.08472472145266,0.5380885334219462
22,backprop,9999,22,62.18521078232156,0.886375912299389
23,backprop,9999,23,63.23546708336089,1.2165708593868687
24,backprop,9999,24,64.22967916842452,1.5275455011154238
25,backprop,9999,25,65.17430617452384,1.8201429147040689
26,backprop,9999,26,66.07433607940341,2.0987965397018478
27,backprop,9999,27,66.92502498872479,2.3611727111519465
28,backprop,9999,28,67.73780196791732,2.6104348006212437
29,backprop,9999,29,68.51906554793683,2.85316391482453
30,backprop,9999,30,69.27186487757072,3.077028535133957
31,backprop,9999,31,69.99134331279451,3.286028758321453
32,backprop,9999,32,70.67614599828771,3.4811350916325843
33,backprop,9999,33,71.33164529589054,3.6572990675934567
34,backprop,9999,34,71.96376560920382,3.84231446426839
35,backprop,9999,35,72.57395785796189,4.0147707640126375
36,backprop,9999,36,73.16294942347155,4.1768384064102015
37,backprop,9999,37,73.73012871171966,4.333134171417883
38,backprop,9999,38,74.272144842776,4.472534990747524
39,backprop,9999,39,74.7864727356494,4.613922950672352
40,backprop,9999,40,75.2751850285191,4.743668971713438
0,feedback,12345,0,3.5133185177587176,11.691550691141124
1,feedback,12345,1,2.936575726374342,9.452542658020628
2,feedback,12345,2,2.779595273796203,9.076750791000247
3,feedback,12345,3,2.6349701019434475,8.798013274876821
4,feedback,12345,4,2.481274663813966,8.525967082122573
5,feedback,12345,5,2.3136818058351465,8.230771597953636
6,feedback,12345,6,2.137151574807787,7.906758989188429
7,feedback,12345,7,1.9595420110119823,7.562201703585995
8,feedback,12345,8,1.7860656959495307,7.207288902209171
9,feedback,12345,9,1.6197026483877672,6.851556095931499
10,feedback,12345,10,1.4616742190449958,6.502238789828464
11,feedback,12345,11,1.3123101686573169,6.163805501242457
12,feedback,12345,12,1.1708165661290821,5.836997694090226
13,feedback,12345,13,1.0360444316351303,5.520994427541355
14,feedback,12345,14,0.905968202706892,5.213120230233744
15,feedback,12345,15,0.7781087494063184,4.909280957770598
16,feedback,12345,16,0.65062598263614,4.606337626094075
17,feedback,12345,17,0.5226929405649772,4.303168602042776
18,feedback,12345,18,0.3931652327746615,3.9982200070631735
19,feedback,12345,19,0.2608428905890834,3.689185802361207
20,feedback,12345,20,0.12557064944899543,3.375825575760338
21,feedback,12345,21,-0.011336761338471552,3.0604997680800303
22,feedback,12345,22,-0.14613512603602505,2.748165839667214
23,feedback,12345,23,-0.27716214645285253,2.4406341519900456
24,feedback,12345,24,-0.4029522492668858,2.139319371288932
25,feedback,12345,25,-0.5215901254034176,1.8464879257143316
26,feedback,12345,26,-0.6318749592545659,1.5633617973761953
27,feedback,12345,27,-0.7334188397199344,1.2908459041054425
28,feedback,12345,28,-0.8266392825932041,1.029285539819445
29,feedback,12345,29,-0.9123462550213445,0.7783831413673161
30,feedback,12345,30,-0.991632318321167,0.5377148054116031
31,feedback,12345,31,-1.065706129805554,0.30649785753555936
32,feedback,12345,32,-1.1353663510916407,0.08398152228675894
33,feedback,12345,33,-1.2008257058137544,-0.13001288871337502
34,feedback,12345,34,-1.2620284616075417,-0.33532835759316787
35,feedback,12345,35,-1.3190688071704195,-0.5321008983205648
36,feedback,12345,36,-1.3723674212255186,-0.7210349021098278
37,feedback,12345,37,-1.422606853908683,-0.903268230174906
38,feedback,12345,38,-1.4706873085011258,-1.080309295545965
39,feedback,12345,39,-1.517729409955159,-1.2541913865678733
40,feedback,12345,40,-1.5647831374732475,-1.4275170745659576
0,kolepoll,42,0,3.5133185177586124,11.691550691141577
1,kolepoll,42,1,1.6127921716660312,9.289568843426965
2,kolepoll,42,2,-0.03768400909468415,8.708277825331423
3,kolepoll,42,3,-1.6879922371203564,8.18418584234105
4,kolepoll,42,4,-3.171566601043199,7.730579535114871
5,kolepoll,42,5,-4.486962484384932,7.34664244571513
6,kolepoll,42,6,-5.685635033636476,7.030321316249982
7,kolepoll,42,7,-6.811395940602388,6.786080982299103
8,kolepoll,42,8,-7.897978590460402,6.621709688823646
9,kolepoll,42,9,-8.97294671692448,6.55321068250007
10,kolepoll,42,10,-10.059604962726135,6.6071442891073575
11,kolepoll,42,11,-11.186423119868294,6.8244502527641275
12,kolepoll,42,12,-12.409823510183232,7.255897408961955
13,kolepoll,42,13,-13.685998791494598,7.8149092561965166
14,kolepoll,42,14,-14.993599143451881,8.509522935018703
15,kolepoll,42,15,-16.161056791812353,9.113819193990263
16,kolepoll,42,16,-17.191593291704216,9.63973360986016
17,kolepoll,42,17,-18.113400545671574,10.109405713479946
18,kolepoll,42,18,-18.94699615421767,10.534561653423143
19,kolepoll,42,19,-19.706225306289127,10.92196559016056
20,kolepoll,42,20,-20.40234225653102,11.27810704842335
21,kolepoll,42,21,-21.046181972637932,11.61048086841487
22,kolepoll,42,22,-21.647522740824353,11.926357479324574
23,kolepoll,42,23,-22.21457681828727,12.232296264362983
24,kolepoll,42,24,-22.754348361088717,12.534413278152496
25,kolepoll,42,25,-23.2728809214455,12.837773832057698
26,kolepoll,42,26,-23.773390153898703,13.142585744162139
27,kolepoll,42,27,-24.252251469281795,13.4398594041905
28,kolepoll,42,28,-24.700617006347127,13.71707460748016
29,kolepoll,42,29,-25.112958414861797,13.968523623176509
30,kolepoll,42,30,-25.489780080571688,14.195810951137569
31,kolepoll,42,31,-25.83442065743497,14.402809291043885
32,kolepoll,42,32,-26.15065862432427,14.59312669586702
33,kolepoll,42,33,-26.441920288321498,14.769626942726584
34,kolepoll,42,34,-26.71113745847185,14.934514399402508
35,kolepoll,42,35,-26.96078821405126,15.089495028491724
36,kolepoll,42,36,-27.192973226371727,15.235911032894748
37,kolepoll,42,37,-27.409487231221956,15.374840453538672
38,kolepoll,42,38,-27.6118780924031,15.507169677846887
39,kolepoll,42,39,-27.80149674058039,15.633651984579659
40,kolepoll,42,40,-27.979557207186854,15.754971427954715
0,kolepoll,12345,0,3.5133185177588593,11.691550691140222
1,kolepoll,12345,1,1.6068944502199294,9.289084180806892
2,kolepoll,12345,2,-0.046851667145724044,8.70517147827198
3,kolepoll,12345,3,-1.6983518662786117,8.180439389304155
4,kolepoll,12345,4,-3.1805874186645435,7.727408750100088
5,kolepoll,12345,5,-4.494021652959492,7.343941076725817
6,kolepoll,12345,6,-5.691436167365062,7.0273727918034465
7,kolepoll,12345,7,-6.816479251838114,6.781913914220893
8,kolepoll,12345,8,-7.903124836827083,6.615788176471752
9,kolepoll,12345,9,-8.979097385387256,6.545846317754042
10,kolepoll,12345,10,-10.065510520755597,6.597944728373086
11,kolepoll,12345,11,-11.189577043956728,6.812188975200646
12,kolepoll,12345,12,-12.412500873455702,7.244698441548213
13,kolepoll,12345,13,-13.684894821440801,7.799698288546805
14,kolepoll,12345,14,-14.990161873853554,8.493224660816008
15,kolepoll,12345,15,-16.160262329510285,9.100192214881853
16,kolepoll,12345,16,-17.19278730967514,9.626969104357615
17,kolepoll,12345,17,-18.116246139611192,10.09691705197372
18,kolepoll,12345,18,-18.951231320547734,10.5221808473971
19,kolepoll,12345,19,-19.711433630773485,10.909595311922619
20,kolepoll,12345,20,-20.408198818112368,11.265718963005822
21,kolepoll,12345,21,-21.05259662387067,11.59812626713082
22,kolepoll,12345,22,-21.654595950220745,11.914182932671855
23,kolepoll,12345,23,-22.222476188206567,12.220518623261533
24,kolepoll,12345,24,-22.76315640828985,12.523250472932643
25,kolepoll,12345,25,-23.282384675833764,12.827097895035118
26,kolepoll,12345,26,-23.783081008896314,13.131736299902624
27,kolepoll,12345,27,-24.261959309042993,13.428584651724035
28,kolepoll,12345,28,-24.710498832183127,13.70553661931737
29,kolepoll,12345,29,-25.1230891774539,13.956770803201001
30,kolepoll,12345,30,-25.500141095310617,14.183842628915084
31,kolepoll,12345,31,-25.84497478600361,14.390636812310046
32,kolepoll,12345,32,-26.161376971277903,14.580771224736676
33,kolepoll,12345,33,-26.452783084400462,14.757110959173023
34,kolepoll,12345,34,-26.722131942965337,14.921857408327472
35,kolepoll,12345,35,-26.97190720251378,15.076713046902636
36,kolepoll,12345,36,-27.204213377562763,15.223020439160015
37,kolepoll,12345,37,-27.420847861560695,15.361860774655364
38,kolepoll,12345,38,-27.623358053686697,15.49413530632607
39,kolepoll,12345,39,-27.813092190180154,15.62062368752416
40,kolepoll,12345,40,-27.99123056400757,15.74216404010406
0,backprop,12345,0,3.513318517758791,11.691550691140304
1,backprop,12345,1,10.908106280096804,0.9863300273260263
2,backprop,12345,2,14.787001706018474,-5.541811495602469
3,backprop,12345,3,18.660728803788047,-10.279368853595699
4,backprop,12345,4,21.696645556297433,-14.109152322280169
5,backprop,12345,5,23.906657612844377,-16.96917989421366
6,backprop,12345,6,25.67437130413932,-19.548158810168875
7,backprop,12345,7,27.176975101486555,-21.829603136629412
8,backprop,12345,8,28.46335926053076,-23.875764200314055
9,backprop,12345,9,29.574211186227537,-25.77203901072498
10,backprop,12345,10,30.565396931310268,-27.53765557864121
11,backprop,12345,11,31.4641431294697,-29.178560227619652
12,backprop,12345,12,32.29846554275801,-30.69877010083508
13,backprop,12345,13,33.05744282655305,-32.12108570050752
14,backprop,12345,14,33.752287215616526,-33.45682376833398
15,backprop,12345,15,34.39530701555658,-34.71171016866101
16,backprop,12345,16,35.00029635667876,-35.900883484617765
17,backprop,12345,17,35.57211355177379,-37.02294825248179
18,backprop,12345,18,36.11669217012867,-38.074339888279376
19,backprop,12345,19,36.63025305631763,-39.06430576968666
20,backprop,12345,20,37.11949476802538,-39.9949035821645
21,backprop,12345,21,37.58953619003686,-40.87772027297654
22,backprop,12345,22,38.0370083789723,-41.718159678224005
23,backprop,12345,23,38.462739711686076,-42.517864622875194
24,backprop,12345,24,38.8748927334832,-43.28299866180569
25,backprop,12345,25,39.27886106329196,-44.01506716063243
26,backprop,12345,26,39.673110666459685,-44.72182989476745
27,backprop,12345,27,40.051819709320895,-45.39603796552507
28,backprop,12345,28,40.41579102442721,-46.03734867248216
29,backprop,12345,29,40.76835264054665,-46.65019367631272
30,backprop,12345,30,41.10656364199475,-47.23116907728875
31,backprop,12345,31,41.428930699797284,-47.78385807639027
32,backprop,12345,32,41.73698062881928,-48.31367301548732
33,backprop,12345,33,42.03072891929855,-48.81876286163198
34,backprop,12345,34,42.316050963683864,-49.307590150402426
35,backprop,12345,35,42.59245271821073,-49.77856442900245
36,backprop,12345,36,42.8647507329974,-50.23253293250805
37,backprop,12345,37,43.13251142140482,-50.67171765540724
38,backprop,12345,38,43.38735704760753,-51.09468464969397
39,backprop,12345,39,43.63537874648758,-51.49423260870848
40,backprop,12345,40,44.900105781026504,-51.890828570423764
